153,5.1,0.661682,6.49110042
154,5.133333333,0.664276,6.51654756
155,5.166666667,0.696548,6.83313588
156,5.2,0.740707,7.26633567
157,5.233333333,0.745102,7.30945062
158,5.266666667,0.777786,7.63008066
159,5.3,0.87323,8.5663863
160,5.333333333,0.827011,8.11297791
161,5.366666667,0.639252,6.27106212
162,5.4,0.594635,5.83336935
163,5.433333333,0.549042,5.38610202
164,5.466666667,0.522064,5.12144784
165,5.5,0.526184,5.16186504
166,5.533333333,0.582031,5.70972411
167,5.566666667,0.597626,5.86271106
168,5.6,0.584641,5.73532821
169,5.633333333,0.595169,5.83860789
170,5.666666667,0.588638,5.77453878
171,5.7,0.592697,5.81435757
172,5.733333333,0.595032,5.83726392
173,5.766666667,0.581711,5.70658491
174,5.8,0.585602,5.74475562
175,5.833333333,0.646927,6.34635387
176,5.866666667,0.788818,7.73830458
177,5.9,0.899994,8.82894114
178,5.933333333,0.95726,9.3907206
179,5.966666667,1.038208,10.18482048
180,6,0.942215,9.24312915
181,6.033333333,0.744278,7.30136718
182,6.066666667,0.555603,5.45046543
183,6.1,0.539764,5.29508484
184,6.133333333,0.573456,5.62560336
185,6.166666667,0.645981,6.33707361
186,6.2,0.699249,6.85963269
187,6.233333333,0.669296,6.56579376
188,6.266666667,0.636383,6.24291723
189,6.3,0.646988,6.34695228
190,6.333333333,0.675919,6.63076539
191,6.366666667,0.691498,6.78359538
192,6.4,0.668839,6.56131059
193,6.433333333,0.643219,6.30997839
194,6.466666667,0.687775,6.74707275
195,6.5,0.769531,7.54909911
196,6.533333333,0.831314,8.15519034
197,6.566666667,0.821045,8.05445145
198,6.6,0.772629,7.57949049
199,6.633333333,0.665436,6.52792716
200,6.666666667,0.694763,6.81562503
201,6.7,0.626312,6.14412072
202,6.733333333,0.661362,6.48796122
203,6.766666667,0.619125,6.07361625
204,6.8,0.594452,5.83157412
205,6.833333333,0.583633,5.72543973
206,6.866666667,0.518478,5.08626918
207,6.9,0.464127,4.55308587
208,6.933333333,0.468369,4.59469989
209,6.966666667,0.5009,4.913829
210,7,0.552307,5.41813167
211,7.033333333,0.55777,5.4717237
212,7.066666667,0.572144,5.61273264
213,7.1,0.629822,6.17855382
214,7.133333333,0.754089,7.39761309
215,7.166666667,0.857193,8.40906333
216,7.2,0.897141,8.80095321
217,7.233333333,0.991684,9.72842004
218,7.266666667,0.887421,8.70560001
219,7.3,0.803345,7.88081445
220,7.333333333,0.703461,6.90095241
221,7.366666667,0.64624,6.3396144
222,7.4,0.625809,6.13918629
223,7.433333333,0.613937,6.02272197
224,7.466666667,0.588364,5.77185084
225,7.5,0.575638,5.64700878
226,7.533333333,0.615448,6.03754488
227,7.566666667,0.678772,6.65875332
228,7.6,0.739838,7.25781078
229,7.633333333,0.725449,7.11665469
230,7.666666667,0.673325,6.60531825
231,7.7,0.66011,6.4756791
232,7.733333333,0.724884,7.11111204
233,7.766666667,0.760147,7.45704207
234,7.8,0.851471,8.35293051
235,7.833333333,0.800095,7.84893195
236,7.866666667,0.82695,8.1123795
237,7.9,0.720108,7.06425948
238,7.933333333,0.695343,6.82131483
239,7.966666667,0.652954,6.40547874
240,8,0.59819,5.8682439
241,8.033333333,0.580261,5.69236041
242,8.066666667,0.584915,5.73801615
243,8.1,0.572403,5.61527343
244,8.133333333,0.530518,5.20438158
245,8.166666667,0.513855,5.04091755
246,8.2,0.527161,5.17144941
247,8.233333333,0.55127,5.4079587
248,8.266666667,0.573318,5.62424958
249,8.3,0.557922,5.47321482
250,8.333333333,0.575653,5.64715593
251,8.366666667,0.608871,5.97302451
252,8.4,0.788269,7.73291889
253,8.433333333,0.905716,8.88507396
254,8.466666667,0.93866,9.2082546
255,8.5,0.976578,9.58023018
256,8.533333333,0.938934,9.21094254
257,8.566666667,0.803986,7.88710266
258,8.6,0.681107,6.68165967
259,8.633333333,0.647675,6.35369175
260,8.666666667,0.642334,6.30129654
261,8.7,0.632095,6.20085195
262,8.733333333,0.603165,5.91704865
263,8.766666667,0.585953,5.74819893
264,8.8,0.616669,6.04952289
265,8.833333333,0.659775,6.47239275
266,8.866666667,0.700668,6.87355308
267,8.9,0.697052,6.83808012
268,8.933333333,0.644318,6.32075958
269,8.966666667,0.627823,6.15894363
270,9,0.690399,6.77281419
271,9.033333333,0.796097,7.80971157
272,9.066666667,0.855423,8.39169963
273,9.1,0.818878,8.03319318
274,9.133333333,0.885864,8.69032584
275,9.166666667,0.741104,7.27023024
276,9.2,0.646866,6.34575546
277,9.233333333,0.620224,6.08439744
278,9.266666667,0.598709,5.87333529
279,9.3,0.618195,6.06449295
280,9.333333333,0.630386,6.18408666
281,9.366666667,0.616287,6.04577547
282,9.4,0.560074,5.49432594
283,9.433333333,0.512482,5.02744842
284,9.466666667,0.479462,4.70352222
285,9.5,0.479614,4.70501334
286,9.533333333,0.503738,4.94166978
287,9.566666667,0.549072,5.38639632
288,9.6,0.599457,5.88067317
289,9.633333333,0.710495,6.96995595
290,9.666666667,0.864761,8.48330541
291,9.7,0.965469,9.47125089
292,9.733333333,1.077332,10.56862692
293,9.766666667,0.939987,9.22127247
294,9.8,0.6996,6.863076
295,9.833333333,0.525421,5.15438001
296,9.866666667,0.581604,5.70553524
297,9.9,0.66301,6.5041281
298,9.933333333,0.707977,6.94525437
299,9.966666667,0.694443,6.81248583
300,10,0.633179,6.21148599
301,10.03333333,0.589859,5.78651679
302,10.06666667,0.605621,5.94114201
303,10.1,0.663315,6.50712015
304,10.13333333,0.689789,6.76683009
305,10.16666667,0.671768,6.59004408
306,10.2,0.654037,6.41610297
307,10.23333333,0.726273,7.12473813
308,10.26666667,0.822128,8.06507568
309,10.3,0.867783,8.51295123
310,10.33333333,0.853287,8.37074547
311,10.36666667,0.862015,8.45636715
312,10.4,0.695572,6.82356132
313,10.43333333,0.65065,6.3828765
314,10.46666667,0.594986,5.83681266
315,10.5,0.63063,6.1864803
316,10.53333333,0.643707,6.31476567
317,10.56666667,0.635178,6.23109618
318,10.6,0.582932,5.71856292
319,10.63333333,0.534058,5.23910898
320,10.66666667,0.492661,4.83300441
321,10.7,0.483749,4.74557769
322,10.73333333,0.501663,4.92131403
323,10.76666667,0.552216,5.41723896
324,10.8,0.580063,5.69041803
325,10.83333333,0.628326,6.16387806
326,10.86666667,0.771484,7.56825804
327,10.9,0.871307,8.54752167
328,10.93333333,0.969406,9.50987286
329,10.96666667,0.838837,8.22899097
330,11,0.797699,7.82542719
331,11.03333333,0.718842,7.05184002
332,11.06666667,0.694107,6.80918967
333,11.1,0.676376,6.63524856
334,11.13333333,0.724091,7.10333271
335,11.16666667,0.734619,7.20661239
336,11.2,0.696518,6.83284158
337,11.23333333,0.62001,6.0822981
338,11.26666667,0.567123,5.56347663
339,11.3,0.581741,5.70687921
340,11.33333333,0.644028,6.31791468
341,11.36666667,0.694809,6.81607629
342,11.4,0.701416,6.88089096
343,11.43333333,0.696152,6.82925112
344,11.46666667,0.726959,7.13146779
345,11.5,0.777008,7.62244848
346,11.53333333,0.789825,7.74818325
347,11.56666667,0.787949,7.72977969
348,11.6,0.822464,8.06837184
349,11.63333333,0.722778,7.09045218
350,11.66666667,0.703735,6.90364035
351,11.7,0.650421,6.38063001
352,11.73333333,0.648453,6.36132393
353,11.76666667,0.633652,6.21612612
354,11.8,0.630768,6.18783408
355,11.83333333,0.589951,5.78741931
356,11.86666667,0.53302,5.2289262
357,11.9,0.48851,4.7922831
358,11.93333333,0.476624,4.67568144
359,11.96666667,0.48494,4.7572614
360,12,0.539322,5.29074882
361,12.03333333,0.579681,5.68667061
362,12.06666667,0.621124,6.09322644
363,12.1,0.691528,6.78388968
364,12.13333333,0.818176,8.02630656
365,12.16666667,0.893097,8.76128157
366,12.2,0.959213,9.40987953
367,12.23333333,0.961456,9.43188336
368,12.26666667,0.803101,7.87842081
369,12.3,0.658356,6.45847236
370,12.33333333,0.602676,5.91225156
371,12.36666667,0.662827,6.50233287
372,12.4,0.724304,7.10542224
373,12.43333333,0.68956,6.7645836
374,12.46666667,0.598007,5.86644867
375,12.5,0.555969,5.45405589
376,12.53333333,0.571915,5.61048615
377,12.56666667,0.638763,6.26626503
378,12.6,0.693619,6.80440239
379,12.63333333,0.680878,6.67941318
380,12.66666667,0.679764,6.66848484
381,12.7,0.764557,7.50030417
382,12.73333333,0.819595,8.04022695
383,12.76666667,0.872818,8.56234458
384,12.8,0.953583,9.35464923
385,12.83333333,0.917496,9.00063576
386,12.86666667,0.794601,7.79503581
387,12.9,0.676514,6.63660234
388,12.93333333,0.627594,6.15669714
389,12.96666667,0.573257,5.62365117
390,13,0.544266,5.33924946
391,13.03333333,0.51857,5.0871717
392,13.06666667,0.497879,4.88419299
393,13.1,0.500763,4.91248503
394,13.13333333,0.514313,5.04541053
395,13.16666667,0.539078,5.28835518
396,13.2,0.5802,5.691762
397,13.23333333,0.592636,5.81375916
398,13.26666667,0.599808,5.88411648
399,13.3,0.620346,6.08559426
400,13.33333333,0.74852,7.3429812
401,13.36666667,0.804565,7.89278265
402,13.4,0.859253,8.42927193
403,13.43333333,0.925827,9.08236287
404,13.46666667,0.914444,8.97069564
405,13.5,0.756058,7.41692898
406,13.53333333,0.68222,6.6925782
407,13.56666667,0.633957,6.21911817
408,13.6,0.660416,6.47868096
409,13.63333333,0.678833,6.65935173
410,13.66666667,0.642151,6.29950131
411,13.7,0.599014,5.87632734
412,13.73333333,0.604218,5.92737858
413,13.76666667,0.657669,6.45173289
414,13.8,0.708359,6.94900179
415,13.83333333,0.708588,6.95124828
416,13.86666667,0.676193,6.63345333
417,13.9,0.668549,6.55846569
418,13.93333333,0.726715,7.12907415
419,13.96666667,0.793274,7.78201794
420,14,0.819016,8.03454696
421,14.03333333,0.77269,7.5800889
422,14.06666667,0.798798,7.83620838
423,14.1,0.706879,6.93448299
424,14.13333333,0.637222,6.25114782
425,14.16666667,0.669678,6.56954118
426,14.2,0.678299,6.65411319
427,14.23333333,0.69368,6.8050008
428,14.26666667,0.658127,6.45622587
429,14.3,0.638763,6.26626503
430,14.33333333,0.556061,5.45495841
431,14.36666667,0.489883,4.80575223
432,14.4,0.476822,4.67762382
433,14.43333333,0.491089,4.81758309
434,14.46666667,0.565247,5.54507307
435,14.5,0.601059,5.89638879
436,14.53333333,0.60199,5.9055219
437,14.56666667,0.648285,6.35967585
438,14.6,0.771194,7.56541314
439,14.63333333,0.890869,8.73942489
440,14.66666667,0.896225,8.79196725
441,14.7,0.951355,9.33279255
442,14.73333333,0.900681,8.83568061
443,14.76666667,0.751617,7.37336277
444,14.8,0.610306,5.98710186
445,14.83333333,0.631912,6.19905672
446,14.86666667,0.650345,6.37988445
447,14.9,0.661713,6.49140453
448,14.93333333,0.627472,6.15550032
449,14.96666667,0.599731,5.88336111
450,15,0.591644,5.80402764
451,15.03333333,0.635712,6.23633472
452,15.06666667,0.686432,6.73389792
453,15.1,0.705322,6.91920882
454,15.13333333,0.688385,6.75305685
455,15.16666667,0.688553,6.75470493
456,15.2,0.766464,7.51901184
457,15.23333333,0.791031,7.76001411
458,15.26666667,0.859512,8.43181272
459,15.3,0.840485,8.24515785
460,15.33333333,0.868652,8.52147612
461,15.36666667,0.716324,7.02713844
462,15.4,0.670334,6.57597654
463,15.43333333,0.613358,6.01704198
464,15.46666667,0.541046,5.30766126
465,15.5,0.514328,5.04555768
466,15.53333333,0.545746,5.35376826
467,15.56666667,0.553558,5.43040398
468,15.6,0.538803,5.28565743
469,15.63333333,0.535965,5.25781665
470,15.66666667,0.524887,5.14914147
471,15.7,0.548752,5.38325712
472,15.73333333,0.571579,5.60718999
473,15.76666667,0.597031,5.85687411
474,15.8,0.614227,6.02556687
475,15.83333333,0.736618,7.22622258
476,15.86666667,0.904037,8.86860297
477,15.9,1.080063,10.59541803
478,15.93333333,1.077209,10.56742029
479,15.96666667,0.890152,8.73239112
480,16,0.586884,5.75733204
481,16.03333333,0.510742,5.01037902
482,16.06666667,0.571548,5.60688588
483,16.1,0.631653,6.19651593
484,16.13333333,0.691162,6.78029922
485,16.16666667,0.698944,6.85664064
486,16.2,0.641968,6.29770608
487,16.23333333,0.632614,6.20594334
488,16.26666667,0.676483,6.63629823
489,16.3,0.719543,7.05871683
490,16.33333333,0.696243,6.83014383
491,16.36666667,0.644485,6.32239785
492,16.4,0.707245,6.93807345
493,16.43333333,0.823517,8.07870177
494,16.46666667,0.839066,8.23123746
495,16.5,0.802856,7.87601736
496,16.53333333,0.869568,8.53046208
497,16.56666667,0.868835,8.52327135
498,16.6,0.737122,7.23116682
499,16.63333333,0.645203,6.32944143
500,16.66666667,0.593643,5.82363783
501,16.7,0.568726,5.57920206
502,16.73333333,0.570328,5.59491768
503,16.76666667,0.594757,5.83456617
504,16.8,0.602066,5.90626746
505,16.83333333,0.560867,5.50210527
506,16.86666667,0.521637,5.11725897
507,16.9,0.493607,4.84228467
508,16.93333333,0.540115,5.29852815
509,16.96666667,0.562744,5.52051864
510,17,0.542404,5.32098324
511,17.03333333,0.533859,5.23715679
512,17.06666667,0.610565,5.98964265
513,17.1,0.755844,7.41482964
514,17.13333333,0.990906,9.72078786
515,17.16666667,1.13356,11.1202236
516,17.2,0.909439,8.92159659
517,17.23333333,0.6492,6.368652
518,17.26666667,0.538574,5.28341094
519,17.3,0.55545,5.4489645
520,17.33333333,0.642014,6.29815734
521,17.36666667,0.707977,6.94525437
522,17.4,0.701996,6.88658076
523,17.43333333,0.654892,6.42449052
524,17.46666667,0.63858,6.2644698
525,17.5,0.67746,6.6458826
526,17.53333333,0.702209,6.88867029
527,17.56666667,0.69458,6.8138298
528,17.6,0.670074,6.57342594
529,17.63333333,0.635437,6.23363697
530,17.66666667,0.644211,6.31970991
531,17.7,0.706772,6.93343332
532,17.73333333,0.871704,8.55141624
533,17.76666667,0.934311,9.16559091
534,17.8,0.931564,9.13864284
535,17.83333333,0.679993,6.67073133
536,17.86666667,0.639374,6.27225894
537,17.9,0.625626,6.13739106
538,17.93333333,0.592697,5.81435757
539,17.96666667,0.570129,5.59296549
540,18,0.591217,5.79983877
541,18.03333333,0.635223,6.23153763
542,18.06666667,0.595062,5.83755822
543,18.1,0.550858,5.40391698
544,18.13333333,0.512375,5.02639875
545,18.16666667,0.528809,5.18761629
546,18.2,0.561111,5.50449891
547,18.23333333,0.589767,5.78561427
548,18.26666667,0.618561,6.06808341
549,18.3,0.701004,6.87684924
550,18.33333333,0.889191,8.72296371
551,18.36666667,0.924774,9.07203294
552,18.4,0.837265,8.21356965
553,18.43333333,0.761963,7.47485703
554,18.46666667,0.788391,7.73411571
555,18.5,0.733459,7.19523279
556,18.53333333,0.663574,6.50966094
557,18.56666667,0.637314,6.25205034
558,18.6,0.680389,6.67461609
559,18.63333333,0.730331,7.16454711
560,18.66666667,0.730789,7.16904009
561,18.7,0.668411,6.55711191
562,18.73333333,0.620819,6.09023439
563,18.76666667,0.62941,6.1745121
564,18.8,0.666748,6.54079788
565,18.83333333,0.706894,6.93463014
566,18.86666667,0.695511,6.82296291
567,18.9,0.653076,6.40667556
568,18.93333333,0.63858,6.2644698
569,18.96666667,0.712524,6.98986044
570,19,0.812729,7.97287149
571,19.03333333,0.834167,8.18317827
572,19.06666667,0.849365,8.33227065
573,19.1,0.725922,7.12129482
574,19.13333333,0.636932,6.24830292
575,19.16666667,0.660141,6.47598321
576,19.2,0.640762,6.28587522
577,19.23333333,0.572647,5.61766707
578,19.26666667,0.606827,5.95297287
579,19.3,0.665863,6.53211603
580,19.33333333,0.645264,6.33003984
581,19.36666667,0.565399,5.54656419
582,19.4,0.518738,5.08881978
583,19.43333333,0.517075,5.07250575
584,19.46666667,0.528992,5.18941152
585,19.5,0.56752,5.5673712
586,19.53333333,0.568924,5.58114444
587,19.56666667,0.587875,5.76705375
588,19.6,0.661453,6.48885393
589,19.63333333,0.842926,8.26910406
590,19.66666667,0.905731,8.88522111
591,19.7,0.900391,8.83283571
592,19.73333333,0.844711,8.28661491
593,19.76666667,0.744415,7.30271115
594,19.8,0.58606,5.7492486
595,19.83333333,0.563324,5.52620844
596,19.86666667,0.63855,6.2641755
597,19.9,0.665924,6.53271444
598,19.93333333,0.672333,6.59558673
599,19.96666667,0.682434,6.69467754
600,20,0.647247,6.34949307
601,20.03333333,0.634445,6.22390545
602,20.06666667,0.685272,6.72251832
603,20.1,0.754349,7.40016369
604,20.13333333,0.720718,7.07024358
605,20.16666667,0.650833,6.38467173
606,20.2,0.593796,5.82513876
607,20.23333333,0.642456,6.30249336
