0,0,0.821899,8.06282919
1,0.033333333,0.828522,8.12780082
2,0.066666667,0.834335,8.18482635
3,0.1,0.824265,8.08603965
4,0.133333333,0.818329,8.02780749
5,0.166666667,0.813858,7.98394698
6,0.2,0.814865,7.99382565
7,0.233333333,0.820923,8.05325463
8,0.266666667,0.822601,8.06971581
9,0.3,0.820877,8.05280337
10,0.333333333,0.819046,8.03484126
11,0.366666667,0.82222,8.0659782
12,0.4,0.823166,8.07525846
13,0.433333333,0.820801,8.05205781
14,0.466666667,0.816879,8.01358299
15,0.5,0.820587,8.04995847
16,0.533333333,0.819717,8.04142377
17,0.566666667,0.8228,8.071668
18,0.6,0.822586,8.06956866
19,0.633333333,0.824753,8.09082693
20,0.666666667,0.824142,8.08483302
21,0.7,0.822296,8.06672376
22,0.733333333,0.821686,8.06073966
23,0.766666667,0.823441,8.07795621
24,0.8,0.822922,8.07286482
25,0.833333333,0.826096,8.10400176
26,0.866666667,0.825562,8.09876322
27,0.9,0.819534,8.03962854
28,0.933333333,0.823441,8.07795621
29,0.966666667,0.825989,8.10295209
30,1,0.825302,8.09621262
31,1.033333333,0.820602,8.05010562
32,1.066666667,0.820862,8.05265622
33,1.1,0.824677,8.09008137
34,1.133333333,0.830902,8.15114862
35,1.166666667,0.829422,8.13662982
36,1.2,0.833984,8.18138304
37,1.233333333,0.827866,8.12136546
38,1.266666667,0.827194,8.11477314
39,1.3,0.828384,8.12644704
40,1.333333333,0.827042,8.11328202
41,1.366666667,0.824524,8.08858044
42,1.4,0.824265,8.08603965
43,1.433333333,0.825577,8.09891037
44,1.466666667,0.82724,8.1152244
45,1.5,0.8246,8.089326
46,1.533333333,0.821335,8.05729635
47,1.566666667,0.820816,8.05220496
48,1.6,0.820374,8.04786894
49,1.633333333,0.819199,8.03634219
50,1.666666667,0.819595,8.04022695
51,1.7,0.823395,8.07750495
52,1.733333333,0.827774,8.12046294
53,1.766666667,0.826187,8.10489447
54,1.8,0.822769,8.07136389
55,1.833333333,0.823578,8.07930018
56,1.866666667,0.82486,8.0918766
57,1.9,0.822906,8.07270786
58,1.933333333,0.828491,8.12749671
59,1.966666667,0.824783,8.09112123
60,2,0.832855,8.17030755
61,2.033333333,0.832748,8.16925788
62,2.066666667,0.831741,8.15937921
63,2.1,0.830582,8.14800942
64,2.133333333,0.824081,8.08423461
65,2.166666667,0.823715,8.08064415
66,2.2,0.824982,8.09307342
67,2.233333333,0.814301,7.98829281
68,2.266666667,0.806152,7.90835112
69,2.3,0.811172,7.95759732
70,2.333333333,0.823318,8.07674958
71,2.366666667,0.832169,8.16357789
72,2.4,0.834427,8.18572887
73,2.433333333,0.829254,8.13498174
74,2.466666667,0.821396,8.05789476
75,2.5,0.82077,8.0517537
76,2.533333333,0.825348,8.09666388
77,2.566666667,0.827606,8.11881486
78,2.6,0.825851,8.10159831
79,2.633333333,0.823257,8.07615117
80,2.666666667,0.822372,8.06746932
81,2.7,0.824005,8.08348905
82,2.733333333,0.825943,8.10250083
83,2.766666667,0.819046,8.03484126
84,2.8,0.826035,8.10340335
85,2.833333333,0.82222,8.0659782
86,2.866666667,0.821686,8.06073966
87,2.9,0.833252,8.17420212
88,2.933333333,0.83284,8.1701604
89,2.966666667,0.817337,8.01807597
90,3,0.810318,7.94921958
91,3.033333333,0.82785,8.1212085
92,3.066666667,0.850601,8.34439581
93,3.1,0.831482,8.15683842
94,3.133333333,0.794586,7.79488866
95,3.166666667,0.771698,7.57035738
96,3.2,0.79129,7.7625549
97,3.233333333,0.814713,7.99233453
98,3.266666667,0.843582,8.27553942
99,3.3,0.914429,8.97054849
100,3.333333333,0.917847,9.00407907
101,3.366666667,0.90239,8.8524459
102,3.4,0.893082,8.76113442
103,3.433333333,0.882751,8.65978731
104,3.466666667,0.84552,8.2945512
105,3.5,0.80278,7.8752718
106,3.533333333,0.791473,7.76435013
107,3.566666667,0.796082,7.80956442
108,3.6,0.843689,8.27658909
109,3.633333333,0.876266,8.59616946
110,3.666666667,0.906601,8.89375581
111,3.7,0.897842,8.80783002
112,3.733333333,0.878067,8.61383727
113,3.766666667,0.855698,8.39439738
114,3.8,0.892838,8.75874078
115,3.833333333,0.954163,9.36033903
116,3.866666667,1.013809,9.94546629
117,3.9,0.919113,9.01649853
118,3.933333333,0.69632,6.8308992
119,3.966666667,0.561752,5.51078712
120,4,0.536804,5.26604724
121,4.033333333,0.612305,6.00671205
122,4.066666667,0.698425,6.85154925
123,4.1,0.720062,7.06380822
124,4.133333333,0.728836,7.14988116
125,4.166666667,0.718826,7.05168306
126,4.2,0.70752,6.9407712
127,4.233333333,0.689529,6.76427949
128,4.266666667,0.679474,6.66563994
129,4.3,0.663422,6.50816982
130,4.333333333,0.647552,6.35248512
131,4.366666667,0.667358,6.54678198
132,4.4,0.742264,7.28160984
133,4.433333333,0.834808,8.18946648
134,4.466666667,0.895203,8.78194143
135,4.5,0.923889,9.06335109
136,4.533333333,1.021805,10.02390705
137,4.566666667,1.046219,10.26340839
138,4.6,0.886658,8.69811498
139,4.633333333,0.76001,7.4556981
140,4.666666667,0.722229,7.08506649
141,4.7,0.744751,7.30600731
142,4.733333333,0.777023,7.62259563
143,4.766666667,0.783585,7.68696885
144,4.8,0.742111,7.28010891
145,4.833333333,0.716003,7.02398943
146,4.866666667,0.743698,7.29567738
147,4.9,0.770035,7.55404335
148,4.933333333,0.783173,7.68292713
149,4.966666667,0.764282,7.49760642
150,5,0.742462,7.28355222
151,5.033333333,0.746338,7.32157578
152,5.066666667,0.791824,7.76779344
