107;0.796082;0.211700;-0.364838
108;0.843689;0.223846;-0.361160
109;0.876266;0.223480;-0.369583
110;0.906601;0.238297;-0.415375
111;0.897842;0.225021;-0.455383
112;0.878067;0.220932;-0.447266
113;0.855698;0.274124;-0.463638
114;0.892838;0.372162;-0.499603
115;0.954163;0.455307;-0.574112
116;1.013809;0.550171;-0.879761
117;0.919113;0.569229;-0.711044
118;0.696320;0.390198;-0.619995
119;0.561752;0.429474;-0.504593
120;0.536804;0.416367;-0.445648
121;0.612305;0.420837;-0.489517
122;0.698425;0.442169;-0.521729
123;0.720062;0.459045;-0.468018
124;0.728836;0.432541;-0.392914
125;0.718826;0.422180;-0.406265
126;0.707520;0.431580;-0.427628
127;0.689529;0.435699;-0.424866
128;0.679474;0.453461;-0.411224
129;0.663422;0.474457;-0.375458
130;0.647552;0.465256;-0.364853
131;0.667358;0.457489;-0.355820
132;0.742264;0.470779;-0.395599
133;0.834808;0.459305;-0.478729
134;0.895203;0.460602;-0.582321
135;0.923889;0.465607;-0.547363
136;1.021805;0.435318;-0.559433
137;1.046219;0.243271;-0.776978
138;0.886658;0.220825;-0.781128
139;0.760010;0.326416;-0.842453
140;0.722229;0.345032;-0.681335
141;0.744751;0.340591;-0.503220
142;0.777023;0.274597;-0.414093
143;0.783585;0.187210;-0.456329
144;0.742111;0.205963;-0.475037
145;0.716003;0.206390;-0.389114
146;0.743698;0.184860;-0.387604
147;0.770035;0.213486;-0.379959
148;0.783173;0.243484;-0.363098
149;0.764282;0.235718;-0.369278
150;0.742462;0.226913;-0.385834
151;0.746338;0.245377;-0.367081
152;0.791824;0.281601;-0.377365
153;0.854462;0.319504;-0.373688
154;0.877335;0.338135;-0.431320
155;0.908844;0.368591;-0.560349
156;1.044083;0.434616;-0.557343
157;1.054901;0.603546;-0.801193
158;0.975861;0.809113;-0.928497
159;0.713623;0.414536;-0.541412
160;0.663483;0.276474;-0.569000
161;0.641541;0.325394;-0.574753
162;0.655594;0.392044;-0.482681
163;0.690857;0.404419;-0.385086
164;0.685013;0.453812;-0.374329
165;0.675980;0.432663;-0.403214
166;0.684784;0.453461;-0.401855
167;0.690704;0.469421;-0.420776
168;0.673187;0.459137;-0.377533
169;0.668564;0.423584;-0.373779
170;0.640778;0.394348;-0.348923
171;0.654907;0.370789;-0.322525
172;0.736511;0.392044;-0.309479
173;0.890945;0.414520;-0.432907
174;1.016174;0.390686;-0.583344
175;1.090729;0.449387;-0.499359
176;1.174515;0.460175;-0.617508
177;1.066025;0.274521;-0.944092
178;0.817627;0.249603;-0.790909
179;0.708038;0.287796;-0.692108
180;0.733643;0.326431;-0.619568
181;0.745300;0.339523;-0.473267
182;0.788803;0.261017;-0.288330
183;0.756165;0.174881;-0.263458
184;0.720215;0.186996;-0.355759
185;0.714371;0.186874;-0.377579
186;0.728363;0.187195;-0.404526
187;0.771652;0.208496;-0.392120
188;0.762421;0.215546;-0.317184
189;0.718048;0.234940;-0.275238
190;0.727325;0.251846;-0.316986
191;0.825287;0.305069;-0.401810
192;0.908569;0.384033;-0.478058
193;0.979263;0.451691;-0.500168
194;1.025391;0.541336;-0.542770
195;0.994873;0.680466;-0.740143
196;0.960632;0.824097;-0.929428
197;0.800156;0.582550;-0.725067
198;0.807190;0.397552;-0.656693
199;0.757874;0.410202;-0.496140
200;0.702103;0.461227;-0.368149
201;0.681091;0.352707;-0.381805
202;0.616180;0.313171;-0.438263
203;0.555573;0.361084;-0.402832
204;0.553833;0.384308;-0.365631
205;0.591782;0.433167;-0.353989
206;0.642929;0.437637;-0.362030
207;0.650421;0.406357;-0.380783
208;0.640411;0.391113;-0.355209
209;0.673981;0.409821;-0.301392
210;0.831573;0.417267;-0.380066
211;0.924118;0.299469;-0.572037
212;0.994659;0.334091;-0.510391
213;1.180222;0.362885;-0.659302
214;1.186874;0.252457;-1.137405
215;1.054596;0.183731;-0.981140
216;0.894577;0.210907;-0.665283
217;0.804901;0.300751;-0.466675
218;0.754974;0.312897;-0.384201
219;0.700668;0.218185;-0.336929
220;0.661407;0.170624;-0.357178
221;0.651459;0.172668;-0.371460
222;0.690292;0.171936;-0.334625
223;0.747971;0.155045;-0.359360
224;0.816910;0.170700;-0.381073
225;0.808456;0.206131;-0.367325
226;0.756897;0.243759;-0.348495
227;0.747528;0.252548;-0.354370
228;0.821854;0.290878;-0.405487
229;0.890259;0.378372;-0.456665
230;0.973785;0.405548;-0.443771
231;0.938278;0.343872;-0.556747
232;0.983154;0.534637;-0.509918
233;0.957550;0.646271;-0.903137
234;0.912277;0.631866;-0.824783
235;0.793716;0.336823;-0.662888
236;0.719025;0.353607;-0.507080
237;0.707428;0.407135;-0.431396
238;0.695099;0.412094;-0.410690
239;0.666214;0.395004;-0.458771
240;0.624008;0.412201;-0.445862
241;0.603668;0.410965;-0.364944
242;0.620956;0.408737;-0.341309
243;0.640015;0.413177;-0.332581
244;0.648941;0.403442;-0.365143
245;0.627304;0.381165;-0.368164
246;0.641815;0.373077;-0.344254
247;0.705917;0.421097;-0.320297
248;0.899445;0.406754;-0.439148
249;1.037186;0.385437;-0.629395
250;1.079788;0.437332;-0.476883
251;1.147263;0.410828;-0.512650
252;1.145493;0.272125;-0.939270
253;0.973251;0.250656;-0.901932
254;0.848953;0.291107;-0.718140
255;0.791260;0.328018;-0.460266
256;0.752182;0.300415;-0.331528
257;0.706528;0.220535;-0.286133
258;0.674164;0.190521;-0.337097
259;0.685883;0.183716;-0.394028
260;0.722061;0.181274;-0.414078
261;0.777924;0.208878;-0.402145
262;0.788803;0.218262;-0.347931
263;0.757599;0.223190;-0.300049
264;0.704529;0.236160;-0.279739
265;0.737762;0.254623;-0.323044
266;0.861832;0.316254;-0.404678
267;0.949753;0.389236;-0.525681
268;0.981705;0.474243;-0.530197
269;1.030060;0.416946;-0.471497
270;1.038528;0.498871;-0.711975
271;0.955399;0.679123;-0.951859
272;0.765457;0.350571;-0.586670
273;0.742325;0.291779;-0.604553
274;0.756088;0.445740;-0.572861
275;0.763763;0.501633;-0.491531
276;0.739014;0.456894;-0.416687
277;0.669174;0.375549;-0.387115
278;0.602127;0.347717;-0.339981
279;0.567902;0.380096;-0.346390
280;0.561279;0.418991;-0.343002
281;0.582764;0.444351;-0.363617
282;0.612839;0.400635;-0.411301
283;0.654327;0.381424;-0.379425
284;0.723648;0.411774;-0.311325
285;0.909012;0.442108;-0.356598
286;1.044189;0.411011;-0.632843
287;1.195419;0.435776;-0.575012
288;1.147308;0.363495;-0.781418
289;0.959717;0.252182;-0.890915
290;0.758041;0.341583;-0.729782
291;0.782822;0.356537;-0.821884
292;0.817337;0.328308;-0.584000
293;0.810837;0.292908;-0.303482
294;0.774765;0.196289;-0.238525
295;0.721130;0.187561;-0.369324
296;0.675964;0.227158;-0.410812
297;0.681946;0.207550;-0.358643
298;0.727921;0.175797;-0.372253
299;0.765808;0.195236;-0.336533
300;0.742676;0.210938;-0.269562
301;0.718597;0.244385;-0.262054
302;0.794510;0.249786;-0.348465
303;0.926910;0.336639;-0.448303
304;1.010712;0.444214;-0.558578
305;0.985809;0.448166;-0.477493
306;1.014435;0.521149;-0.498337
307;0.953781;0.604172;-0.986176
308;0.856613;0.583771;-0.852402
309;0.743866;0.378998;-0.675980
310;0.743469;0.343307;-0.525803
311;0.765488;0.435486;-0.432343
312;0.745483;0.471191;-0.375992
313;0.678131;0.375763;-0.463623
314;0.613464;0.347458;-0.434387
315;0.576111;0.347626;-0.389938
316;0.576035;0.382004;-0.358032
317;0.599609;0.411728;-0.351410
318;0.642395;0.398193;-0.420242
319;0.657288;0.372910;-0.416992
320;0.702103;0.399567;-0.339859
321;0.859833;0.444519;-0.342133
322;0.958664;0.363586;-0.586105
323;1.023651;0.299194;-0.605331
324;0.933823;0.421036;-0.481552
325;0.973434;0.460403;-0.653412
326;0.904160;0.266983;-0.938324
327;0.862137;0.238739;-0.815170
328;0.854141;0.296524;-0.634232
329;0.861313;0.354309;-0.495667
330;0.835983;0.299149;-0.366440
331;0.752930;0.233994;-0.334213
332;0.677383;0.227066;-0.378525
333;0.634857;0.210953;-0.348251
334;0.662643;0.170517;-0.339111
335;0.735886;0.170944;-0.374298
336;0.782486;0.224045;-0.342514
337;0.782562;0.270096;-0.302216
338;0.770401;0.279251;-0.354523
339;0.834381;0.289932;-0.411087
340;0.892883;0.387192;-0.485168
341;0.960724;0.463989;-0.521790
342;0.926346;0.396042;-0.563705
343;0.946564;0.549377;-0.579575
344;0.923706;0.652115;-1.004501
345;0.844360;0.499405;-0.755951
346;0.770401;0.305054;-0.751236
347;0.747757;0.352524;-0.537399
348;0.739059;0.402161;-0.418121
349;0.701019;0.415283;-0.348831
350;0.634308;0.349335;-0.408890
351;0.583801;0.337372;-0.411667
352;0.559570;0.367599;-0.409744
353;0.565048;0.430511;-0.398804
354;0.607590;0.474167;-0.410599
355;0.651627;0.421829;-0.409882
356;0.655487;0.359161;-0.348862
357;0.702911;0.368271;-0.302490
358;0.850708;0.403259;-0.324219
359;0.956421;0.373901;-0.573196
360;1.022476;0.357391;-0.675568
361;1.158249;0.399124;-0.599411
362;1.069916;0.273987;-0.899200
363;0.918518;0.221893;-0.785767
364;0.803024;0.333893;-0.767334
365;0.824585;0.372513;-0.602325
366;0.849060;0.261154;-0.506531
367;0.788864;0.182648;-0.320816
368;0.692047;0.174316;-0.276642
369;0.634155;0.205322;-0.333176
370;0.632721;0.197952;-0.329300
371;0.688065;0.147186;-0.337006
372;0.751266;0.116837;-0.379791
373;0.750687;0.135559;-0.346191
374;0.744858;0.201141;-0.288132
375;0.829086;0.226685;-0.369858
376;0.924408;0.317642;-0.505798
377;1.023697;0.470184;-0.591797
378;1.050461;0.438736;-0.540131
379;1.104279;0.575211;-0.528580
380;1.047165;0.671051;-0.955505
381;0.879196;0.596039;-0.926529
382;0.754761;0.380325;-0.626343
383;0.673477;0.319977;-0.439590
384;0.639069;0.404312;-0.334793
385;0.599548;0.404266;-0.300034
386;0.588989;0.374496;-0.385254
387;0.596283;0.385880;-0.463562
388;0.607483;0.392273;-0.433289
389;0.636002;0.438492;-0.395355
390;0.669342;0.462585;-0.354767
391;0.669571;0.414246;-0.370911
392;0.664322;0.394302;-0.381241
393;0.685135;0.426987;-0.356003
394;0.827057;0.442719;-0.378494
395;0.905075;0.372879;-0.569366
396;0.957291;0.402695;-0.604248
397;1.068512;0.469788;-0.562195
398;1.099625;0.327438;-0.719910
399;0.966003;0.169861;-1.031189
400;0.864975;0.251495;-0.941437
401;0.798599;0.355209;-0.552689
402;0.786697;0.336456;-0.400726
403;0.762726;0.245575;-0.332901
404;0.702377;0.190384;-0.365189
405;0.671188;0.197449;-0.406662
406;0.683960;0.178955;-0.368683
407;0.738632;0.149887;-0.367889
408;0.787476;0.184402;-0.367615
409;0.780640;0.208984;-0.335434
410;0.740784;0.239151;-0.338562
411;0.753983;0.233063;-0.350891
412;0.836792;0.268661;-0.407394
413;0.913330;0.365952;-0.482819
414;0.990723;0.434982;-0.469162
415;0.884933;0.350403;-0.544571
416;0.921417;0.440918;-0.523956
417;0.868271;0.591141;-0.943390
418;0.835327;0.609467;-0.762482
419;0.804382;0.257187;-0.658966
420;0.808563;0.291290;-0.611969
421;0.828857;0.429367;-0.508484
422;0.776871;0.445419;-0.428421
423;0.695572;0.358505;-0.441772
424;0.604416;0.339661;-0.398270
425;0.560822;0.344238;-0.359619
426;0.557022;0.389877;-0.338837
427;0.619797;0.420242;-0.358078
428;0.672348;0.403763;-0.403259
429;0.685791;0.368286;-0.416107
430;0.681900;0.388382;-0.362122
431;0.773636;0.403488;-0.361130
432;0.902100;0.342728;-0.496475
433;0.982788;0.302536;-0.665314
434;1.041718;0.483688;-0.443192
435;1.125229;0.380295;-0.659180
436;1.040192;0.155853;-1.076645
437;0.867783;0.320282;-0.925629
438;0.804977;0.327820;-0.707001
439;0.778641;0.322464;-0.459778
440;0.766388;0.291855;-0.286087
441;0.732422;0.226868;-0.288513
442;0.700211;0.232346;-0.428131
443;0.673721;0.210526;-0.413452
444;0.692734;0.170883;-0.378632
445;0.746704;0.154831;-0.371506
446;0.771606;0.176987;-0.327469
447;0.755630;0.206192;-0.306168
448;0.753067;0.247330;-0.330154
449;0.821976;0.275574;-0.420700
450;0.930206;0.378113;-0.516602
451;1.008514;0.481293;-0.538254
452;0.929688;0.402618;-0.538467
453;0.987717;0.395386;-0.544022
454;0.971603;0.620651;-0.952179
455;0.894287;0.627884;-0.741608
456;0.734695;0.256073;-0.718323
457;0.658325;0.254471;-0.584686
458;0.623779;0.381271;-0.456543
459;0.645187;0.431915;-0.389130
460;0.643509;0.394318;-0.385239
461;0.624710;0.364227;-0.421219
462;0.617798;0.352615;-0.432480
463;0.614716;0.420670;-0.394318
464;0.645508;0.488174;-0.393875
465;0.656799;0.417801;-0.429626
466;0.658936;0.363556;-0.415314
467;0.665344;0.358475;-0.335236
468;0.792557;0.419312;-0.319199
469;0.972687;0.372223;-0.506165
470;1.175751;0.382874;-0.618988
471;1.257797;0.310745;-0.890137
472;1.072937;0.179413;-0.987381
473;0.765167;0.306931;-0.706665
474;0.687347;0.267395;-0.708649
475;0.714691;0.237671;-0.605087
476;0.749344;0.253159;-0.474396
477;0.783005;0.221039;-0.297012
478;0.771866;0.174942;-0.326248
479;0.718964;0.214828;-0.395416
480;0.705582;0.194489;-0.369934
481;0.743866;0.150070;-0.397324
482;0.788910;0.160248;-0.400085
483;0.749924;0.195419;-0.330063
484;0.716110;0.244751;-0.277115
485;0.799942;0.256866;-0.357239
486;0.933746;0.298523;-0.503891
487;0.979156;0.418579;-0.542480
488;0.918121;0.444473;-0.511627
489;0.993164;0.396423;-0.489166
490;1.025970;0.474289;-0.735809
491;0.960571;0.681107;-0.997818
492;0.741608;0.331726;-0.653290
493;0.703659;0.236771;-0.574951
494;0.681488;0.322647;-0.517624
495;0.713257;0.459091;-0.482117
496;0.719681;0.461334;-0.495499
497;0.686981;0.376846;-0.419601
498;0.627213;0.319183;-0.384979
499;0.598969;0.355835;-0.373322
500;0.613129;0.425522;-0.408798
501;0.655334;0.428452;-0.420059
502;0.647369;0.378433;-0.419189
503;0.611465;0.383881;-0.394363
504;0.618927;0.395920;-0.364700
505;0.720703;0.397919;-0.429398
506;0.950302;0.396469;-0.413391
507;1.257019;0.390579;-0.617950
508;1.316833;0.256546;-1.161331
509;1.044006;0.189789;-1.031006
510;0.728561;0.233139;-0.610519
511;0.702225;0.302734;-0.558197
512;0.733032;0.294815;-0.533035
513;0.783188;0.174362;-0.443115
514;0.781799;0.088211;-0.361938
515;0.735214;0.154907;-0.336212
516;0.710373;0.187592;-0.368179
517;0.734390;0.187180;-0.421829
518;0.790894;0.189331;-0.489380
519;0.791595;0.203522;-0.431564
520;0.749771;0.169022;-0.361130
521;0.724991;0.137436;-0.345047
522;0.715591;0.169922;-0.364273
523;0.796661;0.311920;-0.382248
524;0.946991;0.391632;-0.459290
525;1.044312;0.362213;-0.594147
526;1.124695;0.396133;-0.564148
527;1.004257;0.547821;-0.840408
528;0.899429;0.716080;-0.780014
529;0.723816;0.279968;-0.592224
530;0.738754;0.208389;-0.665436
531;0.720566;0.359299;-0.543320
532;0.714188;0.481812;-0.431473
533;0.741760;0.421738;-0.403900
534;0.688156;0.341705;-0.455017
535;0.637650;0.345337;-0.432083
536;0.607712;0.384018;-0.387817
537;0.622101;0.432281;-0.374710
538;0.646378;0.411819;-0.391937
539;0.663620;0.374512;-0.420898
540;0.683517;0.387024;-0.385010
541;0.746964;0.423233;-0.317108
542;0.950516;0.401611;-0.385590
543;1.013519;0.324936;-0.655045
544;0.956390;0.336823;-0.587524
545;0.879211;0.443085;-0.425583
546;0.936951;0.357315;-0.512039
547;0.943893;0.189484;-0.859177
548;0.874451;0.209778;-0.819702
549;0.820236;0.251328;-0.651398
550;0.827866;0.284225;-0.489136
551;0.849182;0.263062;-0.389954
552;0.842453;0.245605;-0.373093
553;0.776169;0.256470;-0.413055
554;0.720642;0.233154;-0.411026
555;0.715790;0.181702;-0.345367
556;0.748627;0.158401;-0.327240
557;0.790543;0.174377;-0.330429
558;0.778595;0.206482;-0.327484
559;0.741287;0.231522;-0.337128
560;0.743500;0.247009;-0.373718
561;0.855103;0.332443;-0.452927
562;0.982162;0.372757;-0.529861
563;0.973602;0.369766;-0.552200
564;0.963776;0.353180;-0.489014
565;0.911438;0.554901;-0.616699
566;0.932083;0.705460;-0.790176
567;0.784653;0.358551;-0.661774
568;0.750259;0.263351;-0.673203
569;0.733109;0.431519;-0.520172
570;0.758774;0.484650;-0.432602
571;0.781845;0.390045;-0.456802
572;0.715179;0.333115;-0.467651
573;0.638138;0.340225;-0.401978
574;0.605347;0.360489;-0.365158
575;0.609711;0.411057;-0.355270
576;0.651703;0.432114;-0.373138
577;0.666428;0.388702;-0.410736
578;0.663864;0.371826;-0.414673
579;0.687943;0.402145;-0.373962
580;0.812622;0.465714;-0.375366
581;0.991028;0.352966;-0.566238
582;1.014633;0.281281;-0.607437
583;1.008530;0.430786;-0.531723
584;1.016113;0.284073;-0.707535
585;0.909134;0.179504;-0.876678
586;0.753433;0.226852;-0.703201
587;0.786148;0.179703;-0.668442
588;0.803513;0.232544;-0.498428
589;0.793655;0.288605;-0.356522
590;0.804382;0.249008;-0.395630
591;0.784943;0.241058;-0.489319
592;0.740204;0.247452;-0.447815
593;0.752228;0.220428;-0.353882
594;0.798492;0.131653;-0.346222
595;0.830643;0.170105;-0.341095
596;0.761841;0.185623;-0.310104
597;0.694351;0.209885;-0.333023
598;0.681320;0.232391;-0.310226
599;0.812485;0.284531;-0.353668
600;1.002151;0.348602;-0.476105
601;1.054581;0.492081;-0.616623
602;1.023758;0.454056;-0.543732
603;0.953308;0.506302;-0.523285
604;1.006790;0.618118;-0.711395
605;0.898605;0.334076;-0.805649
606;0.724380;0.346039;-0.717041
607;0.628082;0.431686;-0.455948
608;0.686417;0.388962;-0.419968
609;0.753815;0.357864;-0.459549
610;0.742630;0.402359;-0.474503
611;0.694382;0.372879;-0.427521
612;0.666565;0.352814;-0.416351
613;0.650421;0.391830;-0.377502
614;0.665695;0.425735;-0.368286
615;0.676224;0.391006;-0.379547
616;0.767761;0.439377;-0.725952
617;0.603134;0.250031;-0.322617
618;0.685196;0.418640;-0.442291
619;0.845688;0.465912;-0.348404
620;0.983673;0.357361;-0.622803
621;1.117538;0.410080;-0.547623
622;1.143936;0.410263;-0.584076
623;1.051117;0.260254;-0.834229
624;0.797043;0.283234;-0.746475
625;0.687347;0.263000;-0.645233
626;0.732574;0.290848;-0.611771
627;0.792130;0.300842;-0.544479
628;0.858582;0.219147;-0.384766
629;1.033615;0.292450;-0.716904
630;0.734344;0.125046;-0.135544
631;0.743591;0.152481;-0.633606
632;0.761276;0.235413;-0.240784
633;0.720993;0.145111;-0.370758
634;0.697235;0.178253;-0.281677
